id,brand,categories,name,reviews_rating,reviews_username,user_sentiment,reviews_combined
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,solrac,1,Great cd to listen to on the road and good to listen when you want to chill Great
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,katiewilson,1,Another CD for my Jason Aldean collection. He's a great artist. Awesome CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,jrmint,1,"Jason Aldean is amazing, he hits it home with a reason to love L.A, well worth the purchase. Great album"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,seep1234,1,"Excellent album for everyone! Jason Aldean has really hit this one out of the park with tons of hot, sexy vocals to heat up Christmas! Songs for everyone"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,innerduct1,1,Very good could not have been more happy with a country western Jason aldean cd rocks Good
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,derbydog,1,Jason Aldean's They Don't Know is Excellent Release Jason Aldean's They Don't Know is Excellent
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,ande,1,Not a bad cut on this disc. Little More Summertime and Any Ole Barstool are two standouts. Great effort by Mr. Aldean Jason Has It Figured Out
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,silentknight,1,Great selection of music you'll be singing with everytime you listen to it. Great album for Aldean fans
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,florida25,1,Another great album by Jason Aldean. I thoroughly enjoy all the songs. Great CD!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,audiogod,1,Great cd every song is a classic gets you moving and shaking Fantastic
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,nickname,1,Great great great great great great great great great Great
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,brandon,1,"Cd is very great quality. Great, Easy listening music. Great CD"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,brotherray,1,Jason Aldeans best cd yet. I always buy my CDs at Best buy Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,jmhdz44,1,"Great music for the price, couldn't find it at Walmart. Great music for the price."
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,tk5888,1,Very Nice CD. Love Jason Aldean. would recommend from Tyler. Good country CD.
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,megs,1,I listen to it all the time. Alan Jackson is a great artist. Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,ajandjen,1,I love all of Jason Aldeans music. But this CD in my opinion is the best so far. Love him!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,maa5285,1,Very good CD if you like country music. Easy listening and fun. Great music
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,jimmyjames59,1,This is a must have CD if you are a Jason Aldean fan Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,scubasteve,1,Another great CD by Jason .Many hits coming from this cd Will not be disappointed
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,jmhdz44,1,I wish the CD music area was more organized than what it is right now. Great Music
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,momof5,1,Love the CD and it played so well on the CD Player! Terrific
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,mike,1,"Great album, and worth the money. If you like Jason Aldean, you will love this CD. Great CD"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,rain,1,This is Jason Aldean's best album and his newest one. It has some good songs on it and should appeal to both fans of rock and country music. Best Album by This Artist
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,glorybee,1,I bought 4 other CD's and I love it.Jason has a great singing voice. I listen to it almost all day. I LOVE IT
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,cowgirl,1,If you like Jason! You'll definitely love this Cd!!!! great cd
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,doherr,1,"Great music, I would buy all jason aldean cds...grest artist Great"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,craigo,1,Great cd. You can't go wrong with Jason Aldean. Worth it. Awesome
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,christinac7494,1,This is another great Aldean album. I recommend it! Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,cam5129,1,We like Jason Aldean. This is a great CD. We still like his first album the best though. Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,omghot,1,Every song could be a top 10 hit. Jason Aldean has provoided us with an excellent country music cd. Excellent!! Quality CD!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,freddie,1,Another great album from Jason Alsean. The only thing better then his album is seeing him live in concert They Don't Know
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,john,1,The man we got our surround TV from was GRATE all staff should take a class from him Everything that we buy is GRATE
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,christians22,1,Nice one too listen to driving around killing time Good one
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,music,1,It is an awesome CD. He is such a great singer and I love all his music. I have all of his CD's. Great CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,tallcountrymusicfan,1,He makes great country music. I have several of his cd's and have seen him in concert! Love Jason Aldean
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,suns3244,1,The music CD was awesome. I think this is Jason's best CD yet. And I am sure their is more good music to come. Good CD
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,dean9536,1,And we have yet another great CD from Jason Aldean. Another Great Jason Aldean CD!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,jenn,1,Wow! Yet another great CD from superstar country singer Jason Aldean. Another Great Jason Aldean CD!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,countrycoolcat,1,"Well being a huge fan of country music and also a fan of Jason Aldean this was a no brainer , this CD is one of if not the best yet . Looking for great music"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,mickey,1,Jason did a job with this new CD!! You see a little softer side of him in a few songs!! Girls will like it!! Awesome Music!!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,diddy,1,Great cd. Jason Andean is the man. Another hit cd. Great cd
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,mitchsee,1,Another great album from Jason Aldean. This guy really has the Country formula down. Well Done! Great Music
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,harley,1,Great album at a good price...Jason Aldean never let's me down Good value
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,dogmom4,1,Bought this CD for my boyfriend to get is collection started :) Who doesn't love JA!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,krnn,1,"its Jason Aldean, I like most of the songs that haven't been played on the air great album"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,sdro5854,1,"EVERY SONG IS GREAT, JASON CONTINUES TO EVOLVE INTO A TRUE SUPERSTAR BEST ALDEAN CD YET"
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,all4myhandbags,1,Excellent cd! love the cd
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,klynch,1,I have all of JA's CD's and this is such a great album. Easy to learn songs and would recommend to everyone! My favorite!!
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,cde1,1,Saw Jason in concert this summer. Great performance. Love Jason Aldean
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,suzyq51,1,Would recommend this to my friends and family members! Awesome cd
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,cowgirl,1,I absolutely love every song on this CD it's great!!!! Love It
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,matthewcaleb,1,You can never go wrong with Jason Aldean while kicking that diesel and handling them dirt roads My boy Jason bumping the jams all day
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,silveradoguy,1,Another great CD from Jason Aldean Great
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,mickie,1,It was awesome. awesome
AVpfR5m0LJeJML436K3W,Warner Music Group,"Music on CD or Vinyl,Country Music on CD or Vinyl,Contemporary Country Music on CD or Vinyl,Movies, Music & Books,Music,Country,CDs & Vinyl,CDs,Movies & Music,Music (CDs & Vinyl),Pop,Contemporary Country",Jason Aldean - They Don't Know,5,craigo,1,This cd is amazing. Jason Aldean is always a good choice. Awesome
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,3,valentineslover,1,Not really sure this product does a lot. You have to use a fair amount of product and it feels almost watered down. I've found that I'm better off using the Biotin and Collagen Shampoo and Conditioner together (I get great results). Meh. Take it or leave it. One person found this helpful. Was this review helpful to you Yes No
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,4,ejohnson,1,I love this product. It kept my hair from being totally frizzy when it was humid out - and it definitely helps the ends of my hair so that they look healthy. Great hair product 6 people found this helpful. Was this review helpful to you Yes No
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,lola b.,1,Fabulous price + fantastic results 10/10 from me. I've only used it once so far but I can definitely see a huge difference in the shine and smoothness of my hair. So glad it works as well as some of the more expensive keratin conditioners I've been using. Fabulous price + fantastic results 10/10 from me
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,kittykatty,1,"This hair treatment is a formula with keratin proteins and argan oil. Unless you've been living in a box for the past couple years you'll know those are sort of the two hot ingredients the hair industry has been touting.I picked it up because the price point was attractive in comparison with similar products. I was unsure if it was going to be very effective because I've had mixed experience with Organix before but I am really happy I picked it up. It is a wonderful formula.You apply it to clean hair in the shower like many of these type of products. You're supposed to leave it three minutes but I just leave it however long it takes me to accomplish everything else I'm doing which is probably 3-5 minutes. Three minutes seems to be totally adequate.It is incredibly satisfying because it is one of those great ones that it feels like your hair is just drinking up and incorporating it in it's structure and there isn't a feeling of any of it is wasted going down the drain even when you rinse.The results are noticeable and make your hair feel amazing for a few days and leave it in better condition even longer. It improves hair's texture, appearance, and strength. It also smells fantastic for the whole next day. My ragged ends are much improved and I also believe it fights frizz although it doesn't make that claim.On days which my hair particularly suffers in the heat, humidity, in the pool, or after a long exercise I actually apply a bit to my tips after I'm out of the shower and get great results from this also. There is no feeling of slick oiliness, it just feels like your hair is bare but much improved.I will absolutely be a repeat customer. Wonderful Restorative Hair Treatment 32 people found this helpful. Was this review helpful to you Yes No"
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,myway,1,"Last month, I started swimming and my hair needed an aid. While I got a specific swimmers shampoo, I had opted for this as a conditioner/mask. Simply FABOLOUS. I basically use it twice a week and it makes my hair smooth and soft. Plus, it takes away the chlorine smell from your hair leaving on its fantastic scent. Highly Recommended!PS: Use a microfiber towel or a t-shirt instead than a regular towel, it help preventing frizz! Great Product One person found this helpful. Was this review helpful to you Yes No"
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,amazon customer,1,I recently gave my hair a keratin treatment and I use this as a deep conditioner a couple times a week. It keeps my hair soft and it smells great. Works great. 8 people found this helpful. Was this review helpful to you Yes No
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,m. flynn,1,"I color my hair regularly and with the sun, beach, swimming pool exposure, dryer and hot curling irons it can get dry. I have used this conditioner for years and still love the results. Have recommended to many friends and family. Fabulous conditioner"
AVpfRE4tilAPnD_xYdo_,Ogx,"Personal Care,Hair Care,Conditioner,Health & Beauty,Hair Care & Styling,Shampoos & Conditioners,Beauty,Hair Treatments,Styling Products,Oils & Serums",Ogx Anti-breakage Keratin Oil 3 Minute Miraculous Recovery,5,suelb,1,"This among the other OGX products have saved me from losing all my hair due to dry conditions I moved too. This product is great to use and the results are seen by the second use. In combination with the shampoo/conditioner and repair oil, it will repairyour hair almost immediately.The product arrived on time and works above the rating stars. Worth the purchase 5 people found this helpful. Was this review helpful to you Yes No"
AVpfrFDZLJeJML43Bmv0,Meguiars,"Home,Home Improvement,Automotive,Car Maintenance,Auto & Tires,Auto Detailing & Car Care,Exterior Care,Car Washes & Cleaners,Auto Body,Body Repair,Cleaners,Automotive Basics,Car Care & Detailing,Waxes,Car Care",Meguiar's Ultimate Quik Detailer 22-Oz.,1,vern267,0,"It has very light spray and does not do as advertised. I feel like I wasted my my money on this worthless product. I shook the bottle before spraying, but still does not clean and do the job as listed on the advertising on the bottle. poor quality, not as good as competitors product"
AVpfrFDZLJeJML43Bmv0,Meguiars,"Home,Home Improvement,Automotive,Car Maintenance,Auto & Tires,Auto Detailing & Car Care,Exterior Care,Car Washes & Cleaners,Auto Body,Body Repair,Cleaners,Automotive Basics,Car Care & Detailing,Waxes,Car Care",Meguiar's Ultimate Quik Detailer 22-Oz.,5,vick,1,This product is pretty awesome easy to apply after waxing gives that mirror glaze look. Maguiars Ultimate Quick Detailer
